datetime,direct.bid,direct.ask
2015-01-02 15:19:09,108.88,108.89
2015-01-02 15:19:10,108.89,108.9
2015-01-02 15:19:11,108.89,108.9
2015-01-02 15:19:12,108.89,108.9
2015-01-02 15:19:13,108.88,108.89
2015-01-02 15:19:14,108.87,108.88
2015-01-02 15:19:15,108.86,108.87
2015-01-02 15:19:16,108.86,108.87
2015-01-02 15:19:17,108.87,108.88
2015-01-02 15:19:18,108.86,108.87
2015-01-02 15:19:19,108.86,108.87
2015-01-02 15:19:20,108.86,108.87
2015-01-02 15:19:21,108.86,108.87
2015-01-02 15:19:22,108.86,108.87
2015-01-02 15:19:23,108.86,108.87
2015-01-02 15:19:24,108.86,108.87
2015-01-02 15:19:25,108.88,108.89
2015-01-02 15:19:26,108.91,108.92
2015-01-02 15:19:27,108.92,108.93
2015-01-02 15:19:28,108.91,108.92
2015-01-02 15:19:29,108.91,108.92
2015-01-02 15:19:30,108.91,108.92
2015-01-02 15:19:31,108.91,108.92
2015-01-02 15:19:32,108.9,108.91
2015-01-02 15:19:33,108.9,108.91
2015-01-02 15:19:34,108.9,108.91
2015-01-02 15:19:35,108.9,108.91
2015-01-02 15:19:36,108.91,108.92
2015-01-02 15:19:37,108.91,108.92
2015-01-02 15:19:38,108.91,108.92
2015-01-02 15:19:39,108.91,108.92
2015-01-02 15:19:40,108.91,108.92
2015-01-02 15:19:41,108.91,108.92
2015-01-02 15:19:42,108.91,108.92
2015-01-02 15:19:43,108.92,108.93
2015-01-02 15:19:44,108.92,108.93
2015-01-02 15:19:45,108.93,108.94
2015-01-02 15:19:46,108.93,108.94
2015-01-02 15:19:47,108.93,108.94
2015-01-02 15:19:48,108.93,108.94
2015-01-02 15:19:49,108.93,108.94
2015-01-02 15:19:50,108.92,108.93
2015-01-02 15:19:51,108.92,108.94
2015-01-02 15:19:52,108.9,108.91
2015-01-02 15:19:53,108.9,108.91
2015-01-02 15:19:54,108.92,108.94
2015-01-02 15:19:55,108.92,108.94
2015-01-02 15:19:56,108.92,108.93
2015-01-02 15:19:57,108.93,108.95
2015-01-02 15:19:58,108.93,108.95
2015-01-02 15:19:59,108.93,108.95
2015-01-02 15:20:00,108.93,108.95
2015-01-02 15:20:01,108.93,108.94
2015-01-02 15:20:02,108.92,108.93
2015-01-02 15:20:03,108.93,108.93
2015-01-02 15:20:04,108.92,108.93
2015-01-02 15:20:05,108.92,108.93
2015-01-02 15:20:06,108.92,108.93
2015-01-02 15:20:07,108.94,108.96
2015-01-02 15:20:08,108.94,108.96
2015-01-02 15:20:09,108.93,108.94
2015-01-02 15:20:10,108.93,108.94
2015-01-02 15:20:11,108.92,108.93
2015-01-02 15:20:12,108.92,108.93
2015-01-02 15:20:13,108.92,108.93
2015-01-02 15:20:14,108.92,108.93
2015-01-02 15:20:15,108.93,108.94
2015-01-02 15:20:16,108.94,108.95
2015-01-02 15:20:17,108.94,108.95
2015-01-02 15:20:18,108.94,108.95
2015-01-02 15:20:19,108.94,108.95
2015-01-02 15:20:20,108.94,108.95
2015-01-02 15:20:21,108.93,108.94
2015-01-02 15:20:22,108.93,108.94
2015-01-02 15:20:23,108.92,108.93
2015-01-02 15:20:24,108.92,108.93
2015-01-02 15:20:25,108.92,108.93
2015-01-02 15:20:26,108.93,108.94
2015-01-02 15:20:27,108.95,108.96
2015-01-02 15:20:28,108.96,108.97
2015-01-02 15:20:29,108.95,108.96
2015-01-02 15:20:30,108.94,108.95
2015-01-02 15:20:31,108.94,108.95
2015-01-02 15:20:32,108.94,108.95
2015-01-02 15:20:33,108.93,108.94
2015-01-02 15:20:34,108.93,108.94
2015-01-02 15:20:35,108.94,108.95
2015-01-02 15:20:36,108.94,108.95
2015-01-02 15:20:37,108.84,108.85
2015-01-02 15:20:38,108.85,108.86
2015-01-02 15:20:39,108.86,108.87
2015-01-02 15:20:40,108.86,108.87
2015-01-02 15:20:41,108.89,108.9
2015-01-02 15:20:42,108.89,108.9
2015-01-02 15:20:43,108.92,108.93
2015-01-02 15:20:44,108.91,108.92
2015-01-02 15:20:45,108.92,108.93
2015-01-02 15:20:46,108.93,108.94
2015-01-02 15:20:47,108.94,108.95
2015-01-02 15:20:48,108.94,108.96
2015-01-02 15:20:49,108.94,108.96
2015-01-02 15:20:50,108.97,108.98
2015-01-02 15:20:51,108.96,108.97
2015-01-02 15:20:52,108.96,108.97
2015-01-02 15:20:53,108.96,108.97
2015-01-02 15:20:54,108.96,108.97
2015-01-02 15:20:55,108.94,108.95
2015-01-02 15:20:56,108.94,108.95
2015-01-02 15:20:57,108.94,108.95
2015-01-02 15:20:58,108.94,108.95
2015-01-02 15:20:59,108.94,108.95
2015-01-02 15:21:00,108.94,108.95
2015-01-02 15:21:01,108.94,108.95
2015-01-02 15:21:02,108.94,108.95
2015-01-02 15:21:03,108.94,108.95
2015-01-02 15:21:04,108.94,108.95
2015-01-02 15:21:05,108.94,108.95
2015-01-02 15:21:06,108.94,108.95
2015-01-02 15:21:07,108.94,108.95
2015-01-02 15:21:08,108.94,108.95
2015-01-02 15:21:09,108.94,108.95
2015-01-02 15:21:10,108.93,108.94
2015-01-02 15:21:11,108.92,108.94
2015-01-02 15:21:12,108.93,108.94
2015-01-02 15:21:13,108.93,108.94
2015-01-02 15:21:14,108.93,108.94
2015-01-02 15:21:15,108.93,108.94
2015-01-02 15:21:16,108.93,108.94
2015-01-02 15:21:17,108.95,108.96
2015-01-02 15:21:18,108.94,108.95
2015-01-02 15:21:19,108.94,108.95
2015-01-02 15:21:20,108.94,108.95
2015-01-02 15:21:21,108.94,108.95
2015-01-02 15:21:22,108.94,108.95
2015-01-02 15:21:23,108.94,108.95
2015-01-02 15:21:24,108.94,108.95
2015-01-02 15:21:25,108.95,108.96
2015-01-02 15:21:26,108.95,108.96
2015-01-02 15:21:27,108.95,108.96
2015-01-02 15:21:28,108.95,108.96
2015-01-02 15:21:29,108.95,108.96
2015-01-02 15:21:30,108.95,108.96
2015-01-02 15:21:31,108.95,108.96
2015-01-02 15:21:32,108.95,108.96
2015-01-02 15:21:33,108.94,108.95
2015-01-02 15:21:34,108.93,108.94
2015-01-02 15:21:35,108.93,108.94
2015-01-02 15:21:36,108.93,108.94
2015-01-02 15:21:37,108.93,108.94
2015-01-02 15:21:38,108.93,108.94
2015-01-02 15:21:39,108.92,108.93
2015-01-02 15:21:40,108.92,108.93
2015-01-02 15:21:41,108.92,108.93
2015-01-02 15:21:42,108.92,108.93
2015-01-02 15:21:43,108.93,108.94
2015-01-02 15:21:44,108.93,108.94
2015-01-02 15:21:45,108.93,108.94
2015-01-02 15:21:46,108.93,108.94
2015-01-02 15:21:47,108.93,108.94
2015-01-02 15:21:48,108.93,108.94
2015-01-02 15:21:49,108.93,108.94
2015-01-02 15:21:50,108.92,108.93
2015-01-02 15:21:51,108.92,108.93
2015-01-02 15:21:52,108.92,108.93
2015-01-02 15:21:53,108.92,108.93
2015-01-02 15:21:54,108.92,108.93
2015-01-02 15:21:55,108.92,108.93
2015-01-02 15:21:56,108.92,108.93
2015-01-02 15:21:57,108.92,108.93
2015-01-02 15:21:58,108.92,108.93
2015-01-02 15:21:59,108.92,108.93
2015-01-02 15:22:00,108.9,108.91
2015-01-02 15:22:01,108.9,108.91
2015-01-02 15:22:02,108.9,108.91
2015-01-02 15:22:03,108.9,108.91
2015-01-02 15:22:04,108.91,108.93
2015-01-02 15:22:05,108.92,108.93
2015-01-02 15:22:06,108.92,108.93
2015-01-02 15:22:07,108.92,108.93
2015-01-02 15:22:08,108.92,108.93
2015-01-02 15:22:09,108.92,108.93
2015-01-02 15:22:10,108.91,108.92
2015-01-02 15:22:11,108.91,108.92
2015-01-02 15:22:12,108.91,108.92
2015-01-02 15:22:13,108.91,108.92
2015-01-02 15:22:14,108.91,108.92
2015-01-02 15:22:15,108.9,108.91
2015-01-02 15:22:16,108.9,108.91
2015-01-02 15:22:17,108.9,108.91
2015-01-02 15:22:18,108.9,108.91
2015-01-02 15:22:19,108.9,108.91
2015-01-02 15:22:20,108.9,108.91
2015-01-02 15:22:21,108.91,108.92
2015-01-02 15:22:22,108.91,108.92
2015-01-02 15:22:23,108.91,108.92
2015-01-02 15:22:24,108.91,108.92
2015-01-02 15:22:25,108.91,108.92
2015-01-02 15:22:26,108.91,108.92
2015-01-02 15:22:27,108.91,108.92
2015-01-02 15:22:28,108.91,108.92
2015-01-02 15:22:29,108.91,108.92
2015-01-02 15:22:30,108.91,108.92
2015-01-02 15:22:31,108.91,108.92
2015-01-02 15:22:32,108.91,108.92
2015-01-02 15:22:33,108.92,108.93
2015-01-02 15:22:34,108.92,108.93
2015-01-02 15:22:35,108.92,108.93
2015-01-02 15:22:36,108.91,108.92
2015-01-02 15:22:37,108.91,108.92
2015-01-02 15:22:38,108.91,108.92
2015-01-02 15:22:39,108.92,108.93
2015-01-02 15:22:40,108.92,108.93
2015-01-02 15:22:41,108.92,108.93
2015-01-02 15:22:42,108.92,108.93
2015-01-02 15:22:43,108.92,108.93
2015-01-02 15:22:44,108.92,108.93
2015-01-02 15:22:45,108.92,108.93
2015-01-02 15:22:46,108.91,108.92
2015-01-02 15:22:47,108.91,108.92
2015-01-02 15:22:48,108.91,108.92
2015-01-02 15:22:49,108.91,108.92
2015-01-02 15:22:50,108.91,108.92
2015-01-02 15:22:51,108.91,108.92
2015-01-02 15:22:52,108.91,108.92
2015-01-02 15:22:53,108.91,108.92
2015-01-02 15:22:54,108.9,108.92
2015-01-02 15:22:55,108.91,108.92
2015-01-02 15:22:56,108.91,108.92
2015-01-02 15:22:57,108.91,108.92
2015-01-02 15:22:58,108.91,108.92
2015-01-02 15:22:59,108.91,108.92
2015-01-02 15:23:00,108.91,108.92
2015-01-02 15:23:01,108.91,108.92
2015-01-02 15:23:02,108.91,108.92
2015-01-02 15:23:03,108.91,108.92
2015-01-02 15:23:04,108.91,108.92
2015-01-02 15:23:05,108.91,108.92
2015-01-02 15:23:06,108.93,108.95
2015-01-02 15:23:07,108.94,108.95
2015-01-02 15:23:08,108.94,108.95
2015-01-02 15:23:09,108.93,108.94
2015-01-02 15:23:10,108.93,108.94
2015-01-02 15:23:11,108.94,108.95
2015-01-02 15:23:12,108.93,108.94
2015-01-02 15:23:13,108.93,108.95
2015-01-02 15:23:14,108.93,108.94
2015-01-02 15:23:15,108.93,108.94
2015-01-02 15:23:16,108.93,108.94
2015-01-02 15:23:17,108.93,108.94
2015-01-02 15:23:18,108.93,108.94
2015-01-02 15:23:19,108.93,108.94
2015-01-02 15:23:20,108.93,108.94
2015-01-02 15:23:21,108.93,108.94
2015-01-02 15:23:22,108.92,108.93
2015-01-02 15:23:23,108.93,108.94
2015-01-02 15:23:24,108.95,108.96
2015-01-02 15:23:25,108.94,108.95
2015-01-02 15:23:26,108.94,108.95
2015-01-02 15:23:27,108.93,108.95
2015-01-02 15:23:28,108.93,108.95
2015-01-02 15:23:29,108.93,108.95
2015-01-02 15:23:30,108.94,108.95
2015-01-02 15:23:31,108.96,108.97
2015-01-02 15:23:32,108.96,108.97
2015-01-02 15:23:33,108.97,108.98
2015-01-02 15:23:34,108.96,108.97
2015-01-02 15:23:35,108.96,108.97
2015-01-02 15:23:36,108.96,108.97
2015-01-02 15:23:37,108.96,108.97
2015-01-02 15:23:38,108.96,108.97
2015-01-02 15:23:39,108.96,108.97
2015-01-02 15:23:40,108.96,108.97
2015-01-02 15:23:41,108.97,108.98
2015-01-02 15:23:42,108.98,108.99
2015-01-02 15:23:43,108.98,108.99
2015-01-02 15:23:44,108.97,108.98
2015-01-02 15:23:45,108.96,108.97
2015-01-02 15:23:46,108.96,108.97
2015-01-02 15:23:47,108.97,108.98
2015-01-02 15:23:48,108.97,108.98
2015-01-02 15:23:49,108.97,108.98
2015-01-02 15:23:50,108.97,108.98
2015-01-02 15:23:51,108.97,108.98
2015-01-02 15:23:52,108.96,108.97
2015-01-02 15:23:53,108.96,108.97
2015-01-02 15:23:54,108.95,108.96
2015-01-02 15:23:55,108.95,108.96
2015-01-02 15:23:56,108.95,108.96
2015-01-02 15:23:57,108.95,108.96
2015-01-02 15:23:58,108.95,108.96
2015-01-02 15:23:59,108.95,108.96
2015-01-02 15:24:00,108.94,108.95
2015-01-02 15:24:01,108.93,108.94
2015-01-02 15:24:02,108.94,108.95
2015-01-02 15:24:03,108.94,108.95
2015-01-02 15:24:04,108.94,108.96
2015-01-02 15:24:05,108.94,108.96
2015-01-02 15:24:06,108.93,108.95
2015-01-02 15:24:07,108.93,108.94
2015-01-02 15:24:08,108.93,108.94
2015-01-02 15:24:09,108.94,108.96
2015-01-02 15:24:10,108.94,108.95
2015-01-02 15:24:11,108.95,108.96
2015-01-02 15:24:12,108.95,108.96
2015-01-02 15:24:13,108.94,108.96
2015-01-02 15:24:14,108.95,108.96
2015-01-02 15:24:15,108.96,108.97
2015-01-02 15:24:16,108.96,108.97
2015-01-02 15:24:17,108.96,108.97
2015-01-02 15:24:18,108.95,108.96
2015-01-02 15:24:19,108.95,108.96
2015-01-02 15:24:20,108.95,108.96
2015-01-02 15:24:21,108.95,108.96
2015-01-02 15:24:22,108.96,108.97
2015-01-02 15:24:23,108.97,108.98
2015-01-02 15:24:24,108.98,108.99
2015-01-02 15:24:25,108.97,108.98
2015-01-02 15:24:26,108.97,108.98
2015-01-02 15:24:27,108.97,108.99
2015-01-02 15:24:28,108.97,108.99
2015-01-02 15:24:29,108.97,108.99
2015-01-02 15:24:30,108.98,108.99
2015-01-02 15:24:31,108.98,108.99
2015-01-02 15:24:32,108.98,108.99
2015-01-02 15:24:33,108.98,108.99
2015-01-02 15:24:34,108.97,108.98
2015-01-02 15:24:35,108.97,108.98
2015-01-02 15:24:36,108.96,108.98
2015-01-02 15:24:37,108.96,108.97
2015-01-02 15:24:38,108.97,108.98
2015-01-02 15:24:39,108.97,108.98
2015-01-02 15:24:40,108.97,108.98
2015-01-02 15:24:41,108.97,108.98
2015-01-02 15:24:42,108.97,108.98
2015-01-02 15:24:43,108.97,108.98
2015-01-02 15:24:44,108.98,108.99
2015-01-02 15:24:45,108.98,108.99
2015-01-02 15:24:46,108.98,108.99
2015-01-02 15:24:47,108.99,109.0
2015-01-02 15:24:48,108.99,109.0
2015-01-02 15:24:49,109.01,109.02
2015-01-02 15:24:50,109.01,109.02
2015-01-02 15:24:51,109.0,109.01
2015-01-02 15:24:52,108.99,109.0
2015-01-02 15:24:53,108.98,108.99
2015-01-02 15:24:54,108.98,109.0
2015-01-02 15:24:55,108.98,108.99
2015-01-02 15:24:56,108.98,108.99
2015-01-02 15:24:57,108.98,108.99
2015-01-02 15:24:58,108.97,108.99
2015-01-02 15:24:59,108.97,108.99
2015-01-02 15:25:00,108.97,108.99
2015-01-02 15:25:01,108.99,109.0
2015-01-02 15:25:02,108.99,109.0
2015-01-02 15:25:03,109.0,109.01
2015-01-02 15:25:04,109.0,109.01
2015-01-02 15:25:05,108.99,109.0
2015-01-02 15:25:06,108.99,109.0
2015-01-02 15:25:07,109.0,109.01
2015-01-02 15:25:08,109.0,109.01
2015-01-02 15:25:09,109.0,109.01
2015-01-02 15:25:10,109.0,109.01
2015-01-02 15:25:11,108.99,109.0
2015-01-02 15:25:12,108.99,109.0
2015-01-02 15:25:13,108.99,109.0
2015-01-02 15:25:14,108.99,109.0
2015-01-02 15:25:15,108.99,109.0
2015-01-02 15:25:16,108.98,108.99
2015-01-02 15:25:17,108.97,108.98
2015-01-02 15:25:18,108.97,108.98
2015-01-02 15:25:19,108.97,108.98
2015-01-02 15:25:20,108.97,108.98
2015-01-02 15:25:21,108.97,108.98
2015-01-02 15:25:22,108.97,108.98
2015-01-02 15:25:23,108.97,108.98
2015-01-02 15:25:24,108.97,108.98
2015-01-02 15:25:25,108.97,108.98
2015-01-02 15:25:26,108.97,108.98
2015-01-02 15:25:27,108.97,108.98
2015-01-02 15:25:28,108.97,108.98
2015-01-02 15:25:29,108.97,108.98
2015-01-02 15:25:30,108.97,108.98
2015-01-02 15:25:31,108.98,108.98
2015-01-02 15:25:32,108.97,108.98
2015-01-02 15:25:33,109.0,109.01
2015-01-02 15:25:34,109.0,109.01
2015-01-02 15:25:35,109.0,109.01
2015-01-02 15:25:36,109.0,109.01
2015-01-02 15:25:37,109.0,109.01
2015-01-02 15:25:38,109.02,109.03
2015-01-02 15:25:39,109.02,109.03
2015-01-02 15:25:40,109.02,109.03
2015-01-02 15:25:41,109.03,109.03
2015-01-02 15:25:42,109.03,109.04
2015-01-02 15:25:43,109.02,109.03
2015-01-02 15:25:44,109.02,109.03
2015-01-02 15:25:45,109.02,109.03
2015-01-02 15:25:46,109.02,109.04
2015-01-02 15:25:47,109.02,109.04
2015-01-02 15:25:48,109.02,109.03
2015-01-02 15:25:49,109.02,109.03
2015-01-02 15:25:50,109.03,109.04
2015-01-02 15:25:51,109.03,109.04
2015-01-02 15:25:52,109.03,109.04
2015-01-02 15:25:53,109.03,109.04
2015-01-02 15:25:54,109.03,109.04
2015-01-02 15:25:55,109.04,109.05
2015-01-02 15:25:56,109.04,109.05
2015-01-02 15:25:57,109.05,109.06
2015-01-02 15:25:58,109.05,109.06
2015-01-02 15:25:59,109.05,109.06
2015-01-02 15:26:00,109.04,109.05
2015-01-02 15:26:01,109.03,109.04
2015-01-02 15:26:02,109.03,109.04
2015-01-02 15:26:03,109.03,109.04
2015-01-02 15:26:04,109.03,109.04
2015-01-02 15:26:05,109.03,109.04
2015-01-02 15:26:06,109.03,109.04
2015-01-02 15:26:07,109.03,109.04
2015-01-02 15:26:08,109.03,109.04
2015-01-02 15:26:09,109.03,109.04
2015-01-02 15:26:10,109.03,109.04
2015-01-02 15:26:11,109.02,109.03
2015-01-02 15:26:12,109.02,109.03
2015-01-02 15:26:13,109.0,109.01
2015-01-02 15:26:14,108.99,109.0
2015-01-02 15:26:15,108.99,109.0
2015-01-02 15:26:16,108.98,108.99
2015-01-02 15:26:17,108.97,108.98
2015-01-02 15:26:18,108.97,108.98
2015-01-02 15:26:19,108.96,108.97
2015-01-02 15:26:20,108.96,108.97
2015-01-02 15:26:21,108.96,108.97
2015-01-02 15:26:22,108.96,108.97
2015-01-02 15:26:23,108.95,108.96
2015-01-02 15:26:24,108.97,108.98
2015-01-02 15:26:25,108.97,108.98
2015-01-02 15:26:26,108.97,108.98
2015-01-02 15:26:27,108.97,108.98
2015-01-02 15:26:28,108.97,108.98
2015-01-02 15:26:29,108.98,108.99
2015-01-02 15:26:30,108.97,108.98
2015-01-02 15:26:31,108.98,108.99
2015-01-02 15:26:32,108.98,108.99
2015-01-02 15:26:33,108.98,108.99
2015-01-02 15:26:34,108.97,108.98
2015-01-02 15:26:35,108.97,108.98
2015-01-02 15:26:36,108.96,108.97
2015-01-02 15:26:37,108.96,108.97
2015-01-02 15:26:38,108.95,108.96
2015-01-02 15:26:39,108.95,108.96
2015-01-02 15:26:40,108.95,108.96
2015-01-02 15:26:41,108.97,108.98
2015-01-02 15:26:42,108.98,108.99
2015-01-02 15:26:43,108.98,108.99
2015-01-02 15:26:44,108.98,108.99
2015-01-02 15:26:45,108.98,108.99
2015-01-02 15:26:46,108.98,108.99
2015-01-02 15:26:47,108.98,109.0
2015-01-02 15:26:48,108.98,108.99
2015-01-02 15:26:49,108.98,108.99
2015-01-02 15:26:50,108.98,108.99
2015-01-02 15:26:51,108.97,108.98
2015-01-02 15:26:52,108.97,108.98
2015-01-02 15:26:53,108.98,108.99
2015-01-02 15:26:54,108.98,108.99
2015-01-02 15:26:55,108.98,108.99
2015-01-02 15:26:56,108.99,109.0
2015-01-02 15:26:57,108.99,109.0
2015-01-02 15:26:58,108.99,109.0
2015-01-02 15:26:59,108.99,109.0
2015-01-02 15:27:00,108.99,109.0
2015-01-02 15:27:01,108.99,109.0
2015-01-02 15:27:02,108.99,109.0
2015-01-02 15:27:03,108.99,109.0
2015-01-02 15:27:04,108.99,109.0
2015-01-02 15:27:05,108.99,109.0
2015-01-02 15:27:06,108.99,109.0
2015-01-02 15:27:07,108.99,109.0
2015-01-02 15:27:08,108.99,109.0
2015-01-02 15:27:09,108.99,109.0
2015-01-02 15:27:10,108.99,109.0
2015-01-02 15:27:11,108.99,109.0
2015-01-02 15:27:12,108.99,109.0
2015-01-02 15:27:13,108.99,109.0
2015-01-02 15:27:14,108.99,109.0
2015-01-02 15:27:15,108.99,109.0
2015-01-02 15:27:16,108.99,109.0
2015-01-02 15:27:17,108.99,109.0
2015-01-02 15:27:18,108.99,109.0
2015-01-02 15:27:19,108.99,109.0
2015-01-02 15:27:20,108.99,109.0
2015-01-02 15:27:21,108.99,109.0
2015-01-02 15:27:22,109.0,109.01
2015-01-02 15:27:23,108.99,109.0
2015-01-02 15:27:24,108.99,109.0
2015-01-02 15:27:25,108.99,109.0
2015-01-02 15:27:26,108.99,109.0
2015-01-02 15:27:27,108.99,109.0
2015-01-02 15:27:28,108.99,109.0
2015-01-02 15:27:29,108.99,109.0
2015-01-02 15:27:30,108.99,109.0
2015-01-02 15:27:31,108.99,109.0
2015-01-02 15:27:32,108.99,109.0
2015-01-02 15:27:33,108.99,109.0
2015-01-02 15:27:34,108.99,109.0
2015-01-02 15:27:35,108.99,109.0
2015-01-02 15:27:36,108.99,109.0
2015-01-02 15:27:37,108.99,109.0
2015-01-02 15:27:38,108.99,109.0
2015-01-02 15:27:39,108.99,109.0
2015-01-02 15:27:40,108.99,109.0
2015-01-02 15:27:41,108.99,109.0
2015-01-02 15:27:42,108.99,109.0
2015-01-02 15:27:43,108.99,109.0
2015-01-02 15:27:44,109.02,109.03
2015-01-02 15:27:45,109.03,109.04
2015-01-02 15:27:46,109.03,109.04
2015-01-02 15:27:47,109.04,109.05
2015-01-02 15:27:48,109.03,109.04
2015-01-02 15:27:49,109.03,109.04
2015-01-02 15:27:50,109.03,109.04
2015-01-02 15:27:51,109.03,109.04
2015-01-02 15:27:52,109.03,109.04
2015-01-02 15:27:53,109.03,109.04
2015-01-02 15:27:54,109.02,109.03
2015-01-02 15:27:55,109.02,109.03
2015-01-02 15:27:56,109.02,109.03
2015-01-02 15:27:57,109.02,109.03
2015-01-02 15:27:58,109.02,109.03
2015-01-02 15:27:59,109.02,109.03
2015-01-02 15:28:00,109.0,109.01
2015-01-02 15:28:01,109.0,109.01
2015-01-02 15:28:02,109.0,109.01
2015-01-02 15:28:03,108.99,109.01
2015-01-02 15:28:04,108.99,109.01
2015-01-02 15:28:05,108.99,109.01
2015-01-02 15:28:06,108.99,109.0
2015-01-02 15:28:07,108.99,109.0
2015-01-02 15:28:08,108.99,109.0
2015-01-02 15:28:09,109.0,109.01
2015-01-02 15:28:10,109.01,109.02
2015-01-02 15:28:11,109.01,109.02
2015-01-02 15:28:12,109.01,109.02
2015-01-02 15:28:13,109.0,109.01
2015-01-02 15:28:14,109.0,109.01
2015-01-02 15:28:15,109.0,109.01
2015-01-02 15:28:16,108.99,109.0
2015-01-02 15:28:17,108.99,109.0
2015-01-02 15:28:18,108.99,109.0
2015-01-02 15:28:19,108.99,109.0
2015-01-02 15:28:20,108.99,109.0
2015-01-02 15:28:21,108.99,109.0
2015-01-02 15:28:22,108.99,109.0
2015-01-02 15:28:23,108.99,109.0
2015-01-02 15:28:24,108.99,109.0
2015-01-02 15:28:25,108.99,109.0
2015-01-02 15:28:26,108.99,109.0
2015-01-02 15:28:27,108.97,108.98
2015-01-02 15:28:28,108.97,108.98
2015-01-02 15:28:29,108.97,108.98
2015-01-02 15:28:30,108.98,108.99
2015-01-02 15:28:31,108.98,108.99
2015-01-02 15:28:32,108.98,108.99
2015-01-02 15:28:33,108.98,108.99
2015-01-02 15:28:34,108.97,108.98
2015-01-02 15:28:35,108.97,108.98
2015-01-02 15:28:36,108.97,108.98
2015-01-02 15:28:37,108.97,108.98
2015-01-02 15:28:38,108.97,108.98
2015-01-02 15:28:39,108.97,108.98
2015-01-02 15:28:40,108.97,108.98
2015-01-02 15:28:41,108.97,108.98
2015-01-02 15:28:42,108.97,108.98
2015-01-02 15:28:43,108.98,108.99
2015-01-02 15:28:44,108.98,108.99
2015-01-02 15:28:45,108.98,108.99
2015-01-02 15:28:46,108.98,108.99
2015-01-02 15:28:47,108.98,108.99
2015-01-02 15:28:48,108.98,108.99
2015-01-02 15:28:49,108.99,109.0
2015-01-02 15:28:50,108.99,109.0
2015-01-02 15:28:51,108.99,109.0
2015-01-02 15:28:52,108.97,108.98
2015-01-02 15:28:53,108.96,108.97
2015-01-02 15:28:54,108.96,108.97
2015-01-02 15:28:55,108.96,108.97
2015-01-02 15:28:56,108.96,108.97
2015-01-02 15:28:57,108.96,108.97
2015-01-02 15:28:58,108.96,108.97
2015-01-02 15:28:59,108.96,108.97
2015-01-02 15:29:00,108.95,108.96
2015-01-02 15:29:01,108.95,108.96
2015-01-02 15:29:02,108.95,108.96
2015-01-02 15:29:03,108.95,108.96
2015-01-02 15:29:04,108.95,108.96
2015-01-02 15:29:05,108.95,108.96
2015-01-02 15:29:06,108.95,108.96
2015-01-02 15:29:07,108.95,108.96
2015-01-02 15:29:08,108.95,108.96
2015-01-02 15:29:09,108.95,108.96
2015-01-02 15:29:10,108.94,108.95
2015-01-02 15:29:11,108.94,108.95
2015-01-02 15:29:12,108.94,108.95
2015-01-02 15:29:13,108.94,108.95
2015-01-02 15:29:14,108.93,108.94
2015-01-02 15:29:15,108.93,108.94
2015-01-02 15:29:16,108.93,108.94
2015-01-02 15:29:17,108.92,108.93
2015-01-02 15:29:18,108.92,108.93
2015-01-02 15:29:19,108.92,108.93
2015-01-02 15:29:20,108.92,108.93
2015-01-02 15:29:21,108.94,108.95
2015-01-02 15:29:22,108.94,108.95
2015-01-02 15:29:23,108.94,108.95
2015-01-02 15:29:24,108.94,108.95
2015-01-02 15:29:25,108.94,108.95
2015-01-02 15:29:26,108.95,108.96
2015-01-02 15:29:27,108.95,108.96
2015-01-02 15:29:28,108.95,108.96
2015-01-02 15:29:29,108.95,108.96
2015-01-02 15:29:30,108.95,108.96
2015-01-02 15:29:31,108.95,108.96
2015-01-02 15:29:32,108.95,108.96
2015-01-02 15:29:33,108.97,108.98
2015-01-02 15:29:34,108.97,108.98
2015-01-02 15:29:35,108.97,108.98
2015-01-02 15:29:36,108.97,108.98
2015-01-02 15:29:37,108.97,108.98
2015-01-02 15:29:38,108.98,108.99
2015-01-02 15:29:39,108.99,109.0
2015-01-02 15:29:40,108.99,109.0
2015-01-02 15:29:41,108.98,108.99
2015-01-02 15:29:42,108.98,108.99
2015-01-02 15:29:43,108.98,108.99
2015-01-02 15:29:44,108.98,108.99
2015-01-02 15:29:45,108.98,108.99
2015-01-02 15:29:46,108.98,108.99
2015-01-02 15:29:47,108.98,108.99
2015-01-02 15:29:48,108.98,108.99
2015-01-02 15:29:49,108.98,108.99
2015-01-02 15:29:50,108.98,108.99
2015-01-02 15:29:51,108.98,108.99
2015-01-02 15:29:52,108.97,108.98
2015-01-02 15:29:53,108.97,108.98
2015-01-02 15:29:54,108.97,108.98
2015-01-02 15:29:55,108.97,108.98
2015-01-02 15:29:56,108.97,108.98
2015-01-02 15:29:57,108.97,108.98
2015-01-02 15:29:58,108.96,108.97
2015-01-02 15:29:59,108.96,108.97
2015-01-02 15:30:00,108.96,108.97
2015-01-02 15:30:01,108.97,108.98
2015-01-02 15:30:02,108.97,108.98
2015-01-02 15:30:03,108.98,108.99
2015-01-02 15:30:04,108.98,108.99
2015-01-02 15:30:05,108.98,108.99
2015-01-02 15:30:06,108.98,108.99
2015-01-02 15:30:07,108.98,108.99
2015-01-02 15:30:08,108.98,108.99
2015-01-02 15:30:09,108.97,108.98
2015-01-02 15:30:10,108.96,108.97
2015-01-02 15:30:11,108.96,108.97
2015-01-02 15:30:12,108.96,108.97
2015-01-02 15:30:13,108.95,108.96
